middlePos	receiverPos	error 높이
[ 175.   15.]	[ 125.   25.]	22250.0
[ 175.   75.]	[ 125.    5.]	22250.0
[ 85.  35.]	[   5.  625.]	22300.0
[ 85.  35.]	[   5.  625.]	22300.0
[  85.  175.]	[   5.  125.]	22300.0
[  85.  175.]	[   5.  125.]	22300.0
[ 175.   85.]	[ 125.    5.]	22300.0
[ 95.  35.]	[   5.  625.]	22350.0
[ 95.  35.]	[   5.  625.]	22350.0
[  95.  175.]	[   5.  125.]	22350.0
[  95.  175.]	[   5.  125.]	22350.0
[ 175.   95.]	[ 125.    5.]	22350.0
[ 105.   35.]	[   5.  625.]	22400.0
[ 105.   35.]	[   5.  625.]	22400.0
[ 105.  175.]	[   5.  125.]	22400.0
[ 105.  175.]	[   5.  125.]	22400.0
[ 175.  105.]	[ 125.    5.]	22400.0
[ 115.   35.]	[   5.  625.]	22450.0
[ 115.   35.]	[   5.  625.]	22450.0
[ 115.  175.]	[   5.  125.]	22450.0
[ 115.  175.]	[   5.  125.]	22450.0
[ 175.  115.]	[ 125.    5.]	22450.0
[  5.  35.]	[ 125.  625.]	22500.0
[   5.  175.]	[ 125.  125.]	22500.0
[  15.  165.]	[ 125.  125.]	22500.0
[ 25.  35.]	[  25.  625.]	22500.0
[  25.  155.]	[ 125.  125.]	22500.0
[  25.  175.]	[  25.  125.]	22500.0
[  35.  145.]	[ 125.  125.]	22500.0
[  45.  135.]	[ 125.  125.]	22500.0
[ 55.  25.]	[ 125.  625.]	22500.0
[  55.  125.]	[ 125.  125.]	22500.0
[  65.  115.]	[ 125.  125.]	22500.0
[  75.  105.]	[ 125.  125.]	22500.0
[  75.  165.]	[  25.  125.]	22500.0
[ 85.  95.]	[ 125.  125.]	22500.0
[ 95.  85.]	[ 125.  125.]	22500.0
[ 105.   15.]	[ 125.  625.]	22500.0
[ 105.   75.]	[ 125.  125.]	22500.0
[ 115.   65.]	[ 125.  125.]	22500.0
[ 125.   35.]	[   5.  625.]	22500.0
[ 125.   35.]	[   5.  625.]	22500.0
[ 125.   55.]	[ 125.  125.]	22500.0
[ 125.  155.]	[  25.  125.]	22500.0
[ 125.  175.]	[   5.  125.]	22500.0
[ 125.  175.]	[   5.  125.]	22500.0
[ 135.   45.]	[ 125.  125.]	22500.0
[ 145.   35.]	[ 125.  125.]	22500.0
[ 145.  175.]	[ 125.   25.]	22500.0
[ 155.    5.]	[ 125.  625.]	22500.0
[ 155.   25.]	[ 125.  125.]	22500.0
[ 155.  125.]	[ 125.   25.]	22500.0
[ 165.   15.]	[ 125.  125.]	22500.0
[ 165.   75.]	[ 125.   25.]	22500.0
[ 175.    5.]	[ 125.  125.]	22500.0
[ 175.   25.]	[ 125.   25.]	22500.0
[ 175.  125.]	[ 125.    5.]	22500.0
[ 175.  145.]	[  25.  125.]	22500.0
[ 135.   35.]	[   5.  625.]	22550.0
[ 135.   35.]	[   5.  625.]	22550.0
[ 135.  175.]	[   5.  125.]	22550.0
[ 135.  175.]	[   5.  125.]	22550.0
[ 175.  135.]	[ 125.    5.]	22550.0
[ 145.   35.]	[   5.  625.]	22600.0
[ 145.   35.]	[   5.  625.]	22600.0
[ 145.  175.]	[   5.  125.]	22600.0
[ 145.  175.]	[   5.  125.]	22600.0
[ 175.  145.]	[ 125.    5.]	22600.0
[ 155.   35.]	[   5.  625.]	22650.0
[ 155.   35.]	[   5.  625.]	22650.0
[ 155.  175.]	[   5.  125.]	22650.0
[ 155.  175.]	[   5.  125.]	22650.0
[ 175.  155.]	[ 125.    5.]	22650.0
[ 165.   35.]	[   5.  625.]	22700.0
[ 165.   35.]	[   5.  625.]	22700.0
[ 165.  175.]	[   5.  125.]	22700.0
[ 165.  175.]	[   5.  125.]	22700.0
[ 175.  165.]	[ 125.    5.]	22700.0
[ 35.  35.]	[  25.  625.]	22750.0
[  35.  175.]	[  25.  125.]	22750.0
[  85.  165.]	[  25.  125.]	22750.0
[ 135.  155.]	[  25.  125.]	22750.0
[ 145.  185.]	[ 125.   25.]	22750.0
[ 155.  135.]	[ 125.   25.]	22750.0
[ 165.   85.]	[ 125.   25.]	22750.0
[ 175.   35.]	[   5.  625.]	22750.0
[ 175.   35.]	[   5.  625.]	22750.0
[ 175.   35.]	[ 125.   25.]	22750.0
[ 175.  175.]	[   5.  125.]	22750.0
[ 175.  175.]	[   5.  125.]	22750.0
[ 175.  175.]	[ 125.    5.]	22750.0
[ 185.  145.]	[  25.  125.]	22750.0
[ 175.  185.]	[ 125.    5.]	22800.0
[ 185.   35.]	[   5.  625.]	22800.0
[ 185.   35.]	[   5.  625.]	22800.0
[ 185.  175.]	[   5.  125.]	22800.0
[ 185.  175.]	[   5.  125.]	22800.0
[ 175.  195.]	[ 125.    5.]	22850.0
[ 195.   35.]	[   5.  625.]	22850.0
[ 195.   35.]	[   5.  625.]	22850.0
